"site","year","dist","rdtype","standsz","n7","n6","n5","n4","n3","n2","n1","n0","s7","s6","s5","s4","s3","s2","s1","s0","e7","e6","e5","e4","e3","e2","e1","e0","w7","w6","w5","w4","w3","w2","w1","w0","canopyhht","treeden","shrubden","highcancov","dechigh","subcancov","decsubc","undercov","decund","grcov","treesp1","treesp2","treesp3","treesp4","treesp5","shrubsp1","shrubsp2","shrubsp3","shrubsp4","shrubsp5","special1","special2","special3","topogr","date","obs"
514,1994,150.00,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.00,3.00,3.00,60.00,90.00,10.00,10.00,60.00,100.00,90.00,375.00,12.00,,,,319.00,22.00,,,,4.00,7.00,,,,
514,1995,100.00,2.00,100.00,0.00,10.00,50.00,70.00,70.00,90.00,80.00,90.00,0.00,10.00,60.00,60.00,70.00,80.00,60.00,90.00,0.00,10.00,50.00,50.00,70.00,90.00,90.00,90.00,0.00,10.00,50.00,50.00,70.00,60.00,60.00,90.00,,,,,,,,,,,,,,,,,,,,,,,,,,
515,1991,100.00,,92.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.00,2.00,4.00,1.00,3.00,1.00,,3.00,,3.00,375.00,746.00,743.00,543.00,,352.00,920.00,743.00,543.00,496.00,2.00,4.00,7.00,4.00,,
515,1992,450.00,,92.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.00,3.00,4.00,1.00,3.00,1.00,,2.00,,3.00,746.00,543.00,,,,319.00,746.00,12.00,75.00,22.00,4.00,7.00,8.00,5.00,,
515,1993,100.00,1.00,92.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.00,3.00,3.00,2.00,3.00,1.00,3.00,3.00,3.00,3.00,746.00,375.00,543.00,,,352.00,22.00,746.00,763.00,77.00,,,,4.00,,
515,1994,100.00,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.00,4.00,5.00,60.00,100.00,20.00,90.00,80.00,100.00,100.00,746.00,544.00,375.00,316.00,12.00,22.00,319.00,746.00,77.00,,2.00,3.00,4.00,,,
515,1995,100.00,1.00,92.00,0.00,10.00,30.00,50.00,70.00,50.00,90.00,90.00,0.00,10.00,30.00,50.00,70.00,90.00,80.00,90.00,0.00,10.00,50.00,50.00,50.00,90.00,90.00,90.00,0.00,10.00,30.00,50.00,80.00,80.00,70.00,90.00,,,,,,,,,,,,,,,,,,,,,,,,,,
516,1991,200.00,,92.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.00,3.00,4.00,1.00,3.00,1.00,,3.00,,3.00,375.00,746.00,743.00,12.00,,352.00,746.00,12.00,920.00,,2.00,4.00,,4.00,,
516,1992,450.00,,92.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.00,3.00,3.00,1.00,3.00,1.00,,2.00,,3.00,746.00,12.00,,,,22.00,746.00,491.00,,,2.00,4.00,,5.00,,
516,1993,100.00,1.00,92.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.00,3.00,3.00,2.00,3.00,1.00,3.00,2.00,3.00,3.00,746.00,375.00,12.00,,,22.00,746.00,763.00,,,8.00,3.00,4.00,5.00,,
516,1994,150.00,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.00,4.00,3.00,60.00,100.00,40.00,90.00,50.00,90.00,100.00,746.00,375.00,544.00,12.00,,746.00,22.00,12.00,,,2.00,3.00,4.00,,,
516,1995,100.00,1.00,92.00,0.00,10.00,40.00,30.00,50.00,50.00,70.00,90.00,0.00,10.00,30.00,70.00,80.00,80.00,90.00,90.00,0.00,10.00,20.00,30.00,70.00,90.00,90.00,90.00,0.00,10.00,30.00,60.00,90.00,90.00,90.00,90.00,,,,,,,,,,,,,,,,,,,,,,,,,,
517,1991,100.00,,92.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.00,3.00,4.00,2.00,3.00,1.00,,3.00,,3.00,375.00,12.00,746.00,316.00,,316.00,746.00,375.00,352.00,,2.00,4.00,8.00,4.00,,
517,1992,450.00,,92.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.00,3.00,4.00,2.00,2.00,1.00,,3.00,,3.00,746.00,375.00,543.00,241.00,,319.00,22.00,316.00,,,7.00,8.00,,6.00,,
517,1993,100.00,1.00,92.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.00,3.00,2.00,2.00,2.00,1.00,2.00,1.00,3.00,2.00,746.00,241.00,375.00,543.00,,316.00,746.00,22.00,763.00,352.00,8.00,3.00,,1.00,,
517,1994,150.00,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.00,4.00,4.00,70.00,90.00,40.00,90.00,70.00,90.00,80.00,746.00,375.00,544.00,316.00,12.00,22.00,316.00,746.00,12.00,,2.00,3.00,4.00,,,
517,1995,125.00,1.00,92.00,0.00,0.00,20.00,70.00,90.00,90.00,70.00,90.00,0.00,10.00,30.00,60.00,70.00,60.00,30.00,30.00,0.00,10.00,20.00,20.00,20.00,30.00,70.00,90.00,0.00,10.00,30.00,60.00,80.00,80.00,90.00,90.00,,,,,,,,,,,,,,,,,,,,,,,,,,
518,1991,100.00,,236.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.00,3.00,4.00,2.00,3.00,0.00,,3.00,,3.00,375.00,318.00,,,,352.00,318.00,,,,2.00,3.00,,6.00,,
518,1992,100.00,,236.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.00,3.00,3.00,2.00,3.00,2.00,,3.00,,3.00,316.00,375.00,12.00,,,22.00,316.00,,,,,,,5.00,,
518,1993,0.00,1.00,236.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.00,3.00,3.00,2.00,3.00,1.00,3.00,2.00,3.00,2.00,375.00,746.00,318.00,,,12.00,22.00,318.00,,,2.00,4.00,,3.00,,
518,1994,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.00,3.00,2.00,70.00,100.00,40.00,90.00,70.00,90.00,70.00,375.00,318.00,12.00,,,22.00,,,,,,,,,,
518,1995,0.00,1.00,236.00,0.00,0.00,10.00,60.00,90.00,90.00,80.00,100.00,0.00,10.00,30.00,50.00,70.00,90.00,90.00,90.00,0.00,10.00,50.00,70.00,80.00,90.00,90.00,60.00,0.00,10.00,70.00,80.00,90.00,90.00,90.00,50.00,,,,,,,,,,,,,,,,,,,,,,,,,,
519,1991,320.00,,236.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.00,4.00,3.00,3.00,3.00,1.00,,2.00,,3.00,375.00,318.00,12.00,,,318.00,352.00,12.00,,,2.00,4.00,,6.00,,
519,1992,300.00,,236.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.00,2.00,3.00,3.00,3.00,1.00,,2.00,,3.00,316.00,375.00,,,,316.00,22.00,,,,2.00,4.00,,5.00,,
519,1993,320.00,2.00,236.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.00,3.00,4.00,3.00,3.00,1.00,2.00,3.00,3.00,2.00,318.00,12.00,375.00,,,22.00,318.00,,,,2.00,4.00,,6.00,,
519,1994,300.00,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.00,3.00,2.00,90.00,100.00,60.00,80.00,20.00,100.00,20.00,318.00,375.00,12.00,,,22.00,,,,,,,,,,
519,1995,150.00,1.00,236.00,0.00,10.00,60.00,40.00,50.00,90.00,90.00,80.00,0.00,10.00,40.00,80.00,60.00,70.00,70.00,40.00,0.00,10.00,60.00,70.00,80.00,90.00,90.00,70.00,0.00,10.00,60.00,50.00,70.00,90.00,80.00,40.00,,,,,,,,,,,,,,,,,,,,,,,,,,
520,1991,540.00,,227.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.00,4.00,3.00,3.00,2.00,1.00,,2.00,,3.00,241.00,12.00,375.00,,,319.00,352.00,,,,2.00,4.00,,4.00,,
520,1992,500.00,,227.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.00,3.00,2.00,2.00,1.00,2.00,,2.00,,2.00,241.00,375.00,12.00,95.00,,319.00,22.00,318.00,,,4.00,2.00,,4.00,,
520,1993,540.00,2.00,227.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.00,4.00,3.00,3.00,1.00,1.00,2.00,2.00,3.00,2.00,241.00,12.00,318.00,371.00,261.00,318.00,22.00,12.00,371.00,,2.00,4.00,,4.00,,
520,1994,500.00,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.00,3.00,2.00,50.00,30.00,50.00,30.00,40.00,90.00,30.00,12.00,318.00,71.00,,,352.00,,,,,,,,,,
520,1995,500.00,1.00,227.00,0.00,10.00,50.00,60.00,80.00,50.00,70.00,60.00,0.00,10.00,30.00,50.00,80.00,80.00,80.00,100.00,0.00,10.00,70.00,80.00,90.00,80.00,50.00,30.00,0.00,10.00,30.00,70.00,90.00,90.00,80.00,90.00,,,,,,,,,,,,,,,,,,,,,,,,,,
521,1991,760.00,,227.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.00,4.00,3.00,2.00,2.00,1.00,,3.00,,3.00,241.00,12.00,375.00,316.00,,319.00,352.00,12.00,,,2.00,4.00,,4.00,,
521,1992,750.00,,227.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.00,3.00,3.00,2.00,1.00,2.00,,2.00,,3.00,241.00,12.00,375.00,318.00,,319.00,318.00,22.00,316.00,,2.00,4.00,,4.00,,
521,1993,760.00,2.00,227.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.00,4.00,4.00,2.00,1.00,1.00,2.00,3.00,3.00,3.00,241.00,318.00,12.00,371.00,,318.00,352.00,54.00,,,2.00,4.00,,4.00,,
521,1994,700.00,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.00,3.00,2.00,60.00,40.00,30.00,40.00,50.00,100.00,40.00,12.00,318.00,316.00,71.00,,352.00,,,,,2.00,,,,,
521,1995,500.00,1.00,227.00,0.00,10.00,50.00,50.00,60.00,80.00,80.00,70.00,0.00,10.00,80.00,90.00,90.00,80.00,80.00,60.00,0.00,10.00,30.00,90.00,80.00,90.00,90.00,90.00,0.00,10.00,60.00,70.00,80.00,90.00,70.00,70.00,,,,,,,,,,,,,,,,,,,,,,,,,,
522,1991,800.00,,227.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.00,2.00,5.00,1.00,3.00,0.00,,3.00,,3.00,12.00,375.00,318.00,543.00,,319.00,352.00,12.00,,,2.00,4.00,7.00,4.00,,
522,1992,1000.00,,227.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.00,1.00,3.00,1.00,1.00,1.00,,3.00,,3.00,241.00,12.00,375.00,543.00,,352.00,319.00,12.00,,,2.00,4.00,5.00,4.00,,
522,1993,900.00,2.00,227.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.00,3.00,5.00,1.00,1.00,1.00,3.00,3.00,3.00,3.00,241.00,95.00,352.00,375.00,,352.00,318.00,,,,2.00,4.00,,4.00,,
522,1994,900.00,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.00,2.00,3.00,20.00,0.00,30.00,40.00,70.00,100.00,40.00,12.00,316.00,543.00,,,352.00,,,,,5.00,,,,,
522,1995,500.00,1.00,227.00,0.00,0.00,20.00,60.00,80.00,90.00,90.00,90.00,0.00,0.00,40.00,70.00,80.00,60.00,60.00,90.00,0.00,10.00,50.00,70.00,80.00,90.00,90.00,90.00,0.00,10.00,20.00,60.00,80.00,90.00,90.00,90.00,,,,,,,,,,,,,,,,,,,,,,,,,,
523,1991,100.00,,236.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.00,3.00,4.00,2.00,3.00,1.00,,3.00,,3.00,375.00,318.00,,,,352.00,12.00,316.00,,,2.00,4.00,,4.00,,
523,1992,100.00,,236.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.00,3.00,3.00,2.00,3.00,2.00,,2.00,,3.00,375.00,316.00,12.00,,,22.00,316.00,12.00,,,,,,5.00,,
523,1993,100.00,2.00,236.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.00,4.00,5.00,3.00,3.00,2.00,1.00,3.00,2.00,3.00,375.00,318.00,12.00,,,22.00,318.00,12.00,,,2.00,4.00,,5.00,,
523,1994,100.00,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.00,3.00,2.00,40.00,100.00,60.00,50.00,50.00,90.00,50.00,375.00,318.00,12.00,,,352.00,,,,,,,,,,
523,1995,100.00,2.00,236.00,0.00,10.00,60.00,70.00,70.00,50.00,50.00,100.00,0.00,10.00,30.00,60.00,70.00,80.00,80.00,70.00,0.00,10.00,30.00,60.00,70.00,90.00,80.00,60.00,0.00,10.00,60.00,70.00,80.00,80.00,70.00,70.00,,,,,,,,,,,,,,,,,,,,,,,,,,
524,1991,100.00,,90.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.00,3.00,4.00,2.00,3.00,1.00,,3.00,,3.00,375.00,318.00,,,,319.00,352.00,319.00,,,3.00,,,5.00,,
524,1992,100.00,,90.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.00,3.00,4.00,3.00,3.00,1.00,,3.00,,3.00,375.00,318.00,316.00,,,22.00,318.00,316.00,,,2.00,4.00,,3.00,,
524,1993,100.00,2.00,90.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.00,3.00,5.00,2.00,3.00,0.00,,3.00,3.00,2.00,375.00,318.00,746.00,,,318.00,22.00,54.00,,,2.00,4.00,,6.00,,
524,1994,100.00,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.00,3.00,2.00,60.00,100.00,40.00,100.00,50.00,100.00,30.00,375.00,316.00,318.00,,,352.00,,,,,,,,,,
525,1991,320.00,,90.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.00,2.00,4.00,2.00,3.00,0.00,,3.00,,3.00,375.00,318.00,,,,319.00,352.00,375.00,496.00,,2.00,,,4.00,,
525,1992,300.00,,90.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.00,3.00,4.00,3.00,3.00,1.00,,2.00,,3.00,375.00,12.00,,,,22.00,319.00,,,,2.00,4.00,5.00,4.00,,
525,1993,320.00,2.00,90.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.00,3.00,5.00,1.00,3.00,0.00,,3.00,3.00,2.00,375.00,318.00,12.00,,,22.00,318.00,,,,1.00,2.00,4.00,4.00,,
525,1994,320.00,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.00,3.00,4.00,30.00,100.00,50.00,50.00,70.00,90.00,50.00,375.00,12.00,741.00,,,352.00,,,,,,,,,,
526,1991,540.00,,90.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.00,3.00,4.00,2.00,3.00,1.00,,3.00,,3.00,375.00,94.00,746.00,318.00,,319.00,352.00,,,,2.00,,,4.00,,
526,1992,500.00,,90.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.00,2.00,5.00,2.00,3.00,1.00,,3.00,,3.00,375.00,741.00,12.00,316.00,,22.00,319.00,,,,4.00,7.00,5.00,5.00,,
526,1993,540.00,2.00,90.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.00,2.00,5.00,2.00,2.00,1.00,3.00,3.00,3.00,3.00,375.00,12.00,316.00,741.00,,22.00,318.00,,,,1.00,2.00,4.00,4.00,,
526,1994,550.00,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.00,3.00,4.00,50.00,70.00,30.00,90.00,90.00,100.00,30.00,375.00,741.00,12.00,746.00,,352.00,,,,,,,,,,
527,1991,900.00,,888.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.00,4.00,4.00,3.00,3.00,1.00,,3.00,,2.00,318.00,746.00,,,,318.00,,,,,2.00,3.00,,6.00,,
527,1992,750.00,,888.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.00,2.00,2.00,3.00,3.00,2.00,,1.00,,3.00,318.00,375.00,,,,316.00,,,,,,,,3.00,,
527,1993,0.00,1.00,888.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.00,4.00,4.00,3.00,3.00,1.00,3.00,3.00,3.00,2.00,318.00,746.00,,,,318.00,22.00,,,,4.00,,,6.00,,
527,1994,500.00,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.00,4.00,4.00,100.00,100.00,0.00,,70.00,80.00,70.00,318.00,746.00,,,,318.00,12.00,,,,2.00,4.00,,,,
527,1995,800.00,2.00,888.00,0.00,10.00,70.00,90.00,80.00,70.00,70.00,60.00,0.00,10.00,60.00,70.00,90.00,80.00,80.00,60.00,0.00,10.00,60.00,70.00,80.00,80.00,70.00,60.00,0.00,10.00,60.00,70.00,80.00,80.00,80.00,90.00,,,,,,,,,,,,,,,,,,,,,,,,,,
528,1991,1000.00,,888.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.00,4.00,2.00,3.00,3.00,1.00,,2.00,,2.00,318.00,,,,,318.00,,,,,2.00,3.00,,6.00,,
528,1992,1000.00,,888.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.00,3.00,1.00,3.00,3.00,1.00,,1.00,,2.00,318.00,746.00,,,,316.00,,,,,2.00,,,3.00,,
528,1993,0.00,1.00,888.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.00,4.00,3.00,3.00,3.00,0.00,,2.00,3.00,2.00,318.00,746.00,,,,318.00,,,,,4.00,,,6.00,,
528,1994,500.00,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.00,4.00,3.00,100.00,100.00,30.00,100.00,50.00,100.00,60.00,318.00,746.00,,,,318.00,,,,,2.00,,,,,
528,1995,500.00,2.00,888.00,0.00,10.00,80.00,80.00,90.00,80.00,60.00,60.00,0.00,10.00,90.00,80.00,70.00,70.00,80.00,40.00,0.00,10.00,70.00,70.00,90.00,80.00,70.00,40.00,0.00,10.00,80.00,80.00,80.00,80.00,80.00,60.00,,,,,,,,,,,,,,,,,,,,,,,,,,
529,1991,1000.00,,888.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.00,3.00,3.00,2.00,3.00,1.00,,2.00,,2.00,318.00,,,,,352.00,319.00,318.00,,,2.00,4.00,,6.00,,
529,1992,1200.00,,888.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.00,3.00,3.00,3.00,3.00,2.00,,2.00,,1.00,318.00,375.00,,,,22.00,316.00,544.00,,,2.00,4.00,,3.00,,
529,1993,0.00,1.00,888.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.00,4.00,3.00,3.00,3.00,0.00,,3.00,3.00,3.00,318.00,746.00,375.00,,,318.00,22.00,,,,4.00,,,6.00,,
529,1994,1200.00,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.00,3.00,3.00,70.00,100.00,50.00,100.00,70.00,100.00,40.00,318.00,,,,,318.00,544.00,970.00,,,2.00,,,,,
529,1995,500.00,2.00,888.00,0.00,10.00,30.00,60.00,90.00,80.00,70.00,30.00,0.00,10.00,30.00,50.00,80.00,90.00,90.00,30.00,0.00,10.00,80.00,70.00,90.00,70.00,70.00,20.00,0.00,10.00,80.00,80.00,70.00,90.00,80.00,30.00,,,,,,,,,,,,,,,,,,,,,,,,,,
530,1991,250.00,,45.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.00,1.00,5.00,1.00,3.00,1.00,,3.00,,3.00,746.00,,,,,746.00,352.00,763.00,,,2.00,4.00,,5.00,,
530,1992,300.00,,45.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.00,2.00,3.00,1.00,2.00,1.00,,3.00,,1.00,746.00,12.00,,,,22.00,763.00,55.00,6.00,58.00,2.00,9.00,4.00,5.00,,
530,1993,400.00,2.00,45.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.00,2.00,4.00,1.00,1.00,1.00,3.00,2.00,3.00,3.00,746.00,129.00,,,,22.00,746.00,55.00,,,4.00,9.00,10.00,5.00,,
530,1994,300.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.00,2.00,4.00,10.00,10.00,0.00,,100.00,100.00,60.00,746.00,12.00,,,,746.00,54.00,22.00,77.00,,2.00,3.00,11.00,,,
530,1995,400.00,1.00,45.00,0.00,0.00,0.00,10.00,80.00,100.00,100.00,100.00,0.00,0.00,0.00,10.00,30.00,100.00,100.00,100.00,0.00,10.00,10.00,10.00,30.00,100.00,100.00,100.00,0.00,0.00,10.00,20.00,30.00,100.00,100.00,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,
531,1991,250.00,,45.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.00,1.00,5.00,1.00,3.00,1.00,,3.00,,3.00,746.00,,,,,746.00,352.00,316.00,,,2.00,,,5.00,,
531,1992,400.00,,45.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.00,1.00,3.00,1.00,3.00,1.00,,3.00,,3.00,746.00,241.00,12.00,,,746.00,12.00,22.00,319.00,55.00,9.00,2.00,4.00,5.00,,
531,1993,600.00,2.00,45.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.00,1.00,4.00,1.00,1.00,1.00,3.00,3.00,1.00,3.00,129.00,241.00,375.00,,,746.00,12.00,22.00,,,10.00,2.00,4.00,5.00,,
531,1994,300.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.00,1.00,4.00,20.00,50.00,10.00,50.00,100.00,100.00,70.00,746.00,12.00,,,,746.00,12.00,,,,2.00,3.00,11.00,,,
531,1995,500.00,1.00,45.00,0.00,0.00,0.00,10.00,70.00,100.00,100.00,100.00,0.00,0.00,0.00,10.00,60.00,100.00,100.00,100.00,0.00,0.00,10.00,10.00,60.00,100.00,100.00,100.00,0.00,0.00,0.00,10.00,50.00,100.00,100.00,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,
532,1991,300.00,,45.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.00,1.00,5.00,0.00,3.00,0.00,,3.00,,3.00,543.00,94.00,12.00,,,746.00,319.00,352.00,,,2.00,,,6.00,,
532,1992,400.00,,45.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.00,2.00,3.00,1.00,3.00,1.00,,3.00,,2.00,746.00,241.00,12.00,,,935.00,55.00,746.00,12.00,22.00,9.00,2.00,,5.00,,
532,1993,600.00,2.00,45.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.00,2.00,4.00,1.00,1.00,1.00,3.00,3.00,2.00,2.00,241.00,746.00,375.00,,,316.00,746.00,12.00,55.00,,10.00,2.00,4.00,6.00,,
532,1994,500.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.00,5.00,4.00,10.00,0.00,0.00,,100.00,100.00,70.00,746.00,12.00,544.00,241.00,,746.00,22.00,77.00,54.00,,2.00,3.00,11.00,,,
532,1995,500.00,2.00,45.00,0.00,0.00,0.00,0.00,60.00,100.00,80.00,80.00,0.00,0.00,0.00,0.00,90.00,90.00,80.00,100.00,0.00,0.00,0.00,0.00,80.00,100.00,80.00,60.00,0.00,0.00,0.00,0.00,80.00,100.00,90.00,60.00,,,,,,,,,,,,,,,,,,,,,,,,,,
533,1991,0.00,,102.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.00,3.00,3.00,2.00,1.00,1.00,,2.00,,3.00,12.00,241.00,375.00,746.00,95.00,746.00,12.00,352.00,763.00,,2.00,,,4.00,,
533,1992,5.00,,102.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.00,3.00,3.00,2.00,1.00,1.00,,2.00,,2.00,94.00,12.00,375.00,746.00,241.00,352.00,22.00,746.00,53.00,920.00,5.00,3.00,,5.00,,
533,1993,0.00,2.00,102.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.00,3.00,3.00,2.00,1.00,1.00,2.00,2.00,3.00,3.00,95.00,241.00,12.00,375.00,,352.00,316.00,12.00,,,3.00,,,4.00,,
533,1994,0.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.00,3.00,4.00,40.00,30.00,50.00,10.00,70.00,70.00,90.00,94.00,544.00,746.00,762.00,,352.00,74.00,54.00,12.00,,2.00,3.00,,,,
533,1995,2.00,1.00,102.00,0.00,0.00,40.00,70.00,80.00,90.00,80.00,100.00,0.00,10.00,60.00,70.00,80.00,90.00,80.00,100.00,0.00,10.00,50.00,70.00,70.00,80.00,90.00,100.00,0.00,0.00,50.00,70.00,90.00,70.00,80.00,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,
534,1991,0.00,,102.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.00,3.00,4.00,2.00,2.00,1.00,,3.00,,3.00,746.00,375.00,95.00,,,352.00,319.00,920.00,935.00,,2.00,,,4.00,,
534,1992,5.00,,102.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.00,3.00,3.00,2.00,2.00,1.00,,3.00,,2.00,746.00,12.00,375.00,,,352.00,319.00,22.00,12.00,,,,,5.00,,
534,1993,0.00,2.00,102.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.00,3.00,4.00,2.00,1.00,1.00,2.00,3.00,2.00,3.00,95.00,241.00,746.00,,,352.00,316.00,55.00,,,3.00,4.00,,4.00,,
534,1994,0.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.00,3.00,5.00,60.00,30.00,30.00,50.00,90.00,90.00,90.00,746.00,375.00,12.00,544.00,105.00,352.00,22.00,316.00,920.00,,2.00,3.00,,,,
534,1995,1.00,2.00,102.00,0.00,0.00,40.00,70.00,80.00,90.00,90.00,100.00,0.00,10.00,30.00,60.00,80.00,80.00,90.00,100.00,0.00,0.00,20.00,30.00,80.00,90.00,90.00,100.00,0.00,0.00,50.00,60.00,80.00,90.00,90.00,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,
535,1991,0.00,,102.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.00,2.00,4.00,1.00,2.00,1.00,,3.00,,3.00,375.00,94.00,,,,352.00,319.00,920.00,,,2.00,,,4.00,,
535,1992,3.00,,102.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.00,2.00,3.00,1.00,2.00,1.00,,3.00,,2.00,12.00,375.00,763.00,,,352.00,319.00,544.00,22.00,935.00,,,,4.00,,
535,1993,0.00,2.00,102.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.00,3.00,4.00,2.00,1.00,1.00,1.00,3.00,3.00,3.00,95.00,12.00,375.00,,,352.00,316.00,55.00,,,3.00,4.00,,4.00,,
535,1994,0.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.00,3.00,5.00,40.00,40.00,20.00,50.00,90.00,90.00,90.00,746.00,375.00,95.00,12.00,544.00,352.00,920.00,54.00,22.00,12.00,2.00,3.00,4.00,,,
